27	6	0	50	54
28	6	0	50	36
29	6	0	50	45
30	6	0	70	54
31	6	0	50	54
32	6	0	70	45
33	6	0	70	27
34	6	0	70	36
35	6	0	70	45
36	6	0	50	27
37	6	0	50	54
38	6	0	50	27
39	6	0	50	27
0	7	0	70	45
1	7	0	70	36
2	7	0	70	36
3	7	0	50	54
4	7	0	70	36
5	7	0	50	54
6	7	0	70	45
7	7	0	70	36
8	7	0	70	36
9	7	0	50	27
10	7	0	70	54
11	7	0	50	54
12	7	0	70	54
13	7	0	70	54
14	7	0	50	36
15	7	0	50	27
16	7	0	70	45
17	7	0	50	45
18	7	0	70	54
19	7	0	50	54
20	7	0	50	36
21	7	0	50	45
22	7	0	70	54
23	7	0	50	54
24	7	0	70	45
25	7	0	70	36
26	7	0	70	36
27	7	0	50	45
28	7	0	70	36
29	7	0	50	45
30	7	0	70	45
31	7	0	70	45
32	7	0	70	54
33	7	0	70	45
34	7	0	50	36
35	7	0	50	54
36	7	0	50	36
37	7	0	50	45
38	7	0	70	54
39	7	0	50	54
0	8	0	70	54
1	8	0	50	27
2	8	0	70	54
3	8	0	50	54
4	8	0	50	36
5	8	0	70	45
6	8	0	70	27
7	8	0	50	54
8	8	0	70	36
9	8	0	50	54
10	8	0	50	36
11	8	0	50	54
12	8	0	50	36
13	8	0	50	45
14	8	0	70	54
15	8	0	50	54
16	8	0	70	45
17	8	0	70	27
18	8	0	70	36
19	8	0	70	45
20	8	0	50	27
21	8	0	50	45
22	8	0	70	54
23	8	0	70	45
24	8	0	70	54
25	8	0	70	54
26	8	0	50	54
27	8	0	70	36
28	8	0	50	54
29	8	0	70	54
30	8	0	50	45
31	8	0	50	54
32	8	0	70	36
33	8	0	70	45
34	8	0	70	36
35	8	0	70	54
36	8	0	50	45
37	8	0	70	45
38	8	0	70	27
39	8	0	50	54
0	9	0	70	36
1	9	0	70	54
2	9	0	70	54
3	9	0	50	45
4	9	0	50	27
5	9	0	70	45
6	9	0	70	45
7	9	0	50	36
8	9	0	50	27
9	9	0	50	54
10	9	0	50	45
11	9	0	50	45
12	9	0	50	27
13	9	0	50	27
14	9	0	70	27
15	9	0	50	27
16	9	0	50	36
17	9	0	50	27
18	9	0	50	27
19	9	0	50	45
20	9	0	50	27
21	9	0	50	27
22	9	0	70	27
23	9	0	50	27
24	9	0	50	36
25	9	0	50	27
26	9	0	50	27
27	9	0	50	45
28	9	0	50	27
29	9	0	50	27
30	9	0	70	27
31	9	0	50	27
32	9	0	50	36
33	9	0	50	27
34	9	0	50	27
35	9	0	50	45
36	9	0	50	27
37	9	0	50	54
38	9	0	50	45
39	9	0	70	27
0	10	0	70	54
1	10	0	70	45
2	10	0	50	36
3	10	0	70	36
4	10	0	50	54
5	10	0	70	54
6	10	0	50	45
7	10	0	50	54
8	10	0	70	45
9	10	0	70	36
10	10	0	50	36
11	10	0	50	54
12	10	0	70	36
13	10	0	70	45
14	10	0	70	27
15	10	0	50	54
16	10	0	70	36
17	10	0	70	45
18	10	0	70	36
19	10	0	50	45
20	10	0	50	27
21	10	0	70	45
22	10	0	70	45
23	10	0	50	27
24	10	0	70	45
25	10	0	50	54
26	10	0	70	36
27	10	0	70	45
28	10	0	50	27
29	10	0	70	54
30	10	0	50	36
31	10	0	50	27
32	10	0	70	45
33	10	0	70	36
34	10	0	50	54
35	10	0	70	27
36	10	0	70	27
37	10	0	50	54
38	10	0	70	54
39	10	0	70	36
0	11	0	70	45
1	11	0	50	45
2	11	0	70	36
3	11	0	50	45
4	11	0	50	27
5	11	0	70	54
6	11	0	50	36
7	11	0	70	45
8	11	0	70	54
9	11	0	50	27
10	11	0	50	54
11	11	0	70	27
12	11	0	70	27
13	11	0	70	54
14	11	0	70	36
15	11	0	70	36
16	11	0	70	36
17	11	0	50	27
18	11	0	70	54
19	11	0	50	54
20	11	0	70	36
21	11	0	50	54
22	11	0	50	36
23	11	0	70	45
24	11	0	70	36
25	11	0	50	45
26	11	0	70	36
27	11	0	70	27
28	11	0	70	27
29	11	0	50	54
30	11	0	50	36
31	11	0	50	54
32	11	0	70	45
33	11	0	50	36
34	11	0	50	36
35	11	0	50	54
36	11	0	50	27
37	11	0	70	45
38	11	0	70	45
39	11	0	70	45
0	12	0	70	54
1	12	0	70	45
2	12	0	50	36
3	12	0	50	54
4	12	0	50	36
5	12	0	50	45
6	12	0	70	54
7	12	0	50	54
8	12	0	70	45
9	12	0	70	36
10	12	0	70	36
11	12	0	70	36
12	12	0	50	36
13	12	0	50	45
14	12	0	70	54
15	12	0	50	45
16	12	0	70	54
17	12	0	70	36
18	12	0	50	54
19	12	0	50	45
20	12	0	50	36
21	12	0	70	45
22	12	0	70	54
23	12	0	70	54
24	12	0	70	45
25	12	0	70	27
26	12	0	70	54
27	12	0	70	45
28	12	0	70	36
29	12	0	70	54
30	12	0	50	27
31	12	0	70	36
32	12	0	70	54
33	12	0	70	27
34	12	0	70	54
35	12	0	70	36
36	12	0	50	36
37	12	0	70	54
38	12	0	50	45
39	12	0	50	36
0	13	0	70	36
1	13	0	70	54
2	13	0	50	54
3	13	0	50	54
4	13	0	70	36
5	13	0	70	45
6	13	0	70	45
7	13	0	70	45
8	13	0	70	54
9	13	0	70	45
10	13	0	50	36
11	13	0	50	54
12	13	0	50	36
13	13	0	50	45
14	13	0	70	54
15	13	0	50	54
16	13	0	70	45
17	13	0	70	27
18	13	0	50	36
19	13	0	70	27
20	13	0	50	45
21	13	0	70	45
22	13	0	70	54
23	13	0	50	45
24	13	0	70	54
25	13	0	70	36
26	13	0	50	54
27	13	0	50	45
28	13	0	50	36
29	13	0	70	45
30	13	0	70	54
31	13	0	70	54
32	13	0	70	36
33	13	0	70	36
34	13	0	50	36
35	13	0	50	45
36	13	0	70	36
37	13	0	70	45
38	13	0	70	45
39	13	0	50	45
0	14	0	70	36
1	14	0	70	45
2	14	0	70	54
3	14	0	70	27
4	14	0	70	54
5	14	0	70	45
6	14	0	70	45
7	14	0	50	27
8	14	0	70	36
9	14	0	70	45
10	14	0	70	36
11	14	0	70	54
12	14	0	50	45
13	14	0	70	45
14	14	0	70	27
15	14	0	50	54
16	14	0	70	36
17	14	0	70	54
18	14	0	70	54
19	14	0	50	45
20	14	0	50	27
21	14	0	70	45
22	14	0	70	45
23	14	0	50	36
24	14	0	50	27
25	14	0	50	54
26	14	0	50	45
27	14	0	50	45
28	14	0	50	27
29	14	0	50	27
30	14	0	70	27
31	14	0	50	27
32	14	0	50	36
33	14	0	50	27
34	14	0	50	27
35	14	0	50	45
36	14	0	50	27
37	14	0	50	27
38	14	0	70	27
39	14	0	50	27
0	15	0	50	36
1	15	0	50	27
2	15	0	50	27
3	15	0	50	45
4	15	0	50	27
5	15	0	50	27
6	15	0	70	27
7	15	0	50	27
8	15	0	50	36
9	15	0	50	27
10	15	0	50	27
11	15	0	50	45
12	15	0	50	27
13	15	0	50	27
14	15	0	70	27
15	15	0	50	27
16	15	0	50	36
17	15	0	50	27
18	15	0	50	27
19	15	0	50	45
20	15	0	50	27
21	15	0	50	27
22	15	0	70	27
23	15	0	50	27
24	15	0	50	36
25	15	0	50	27
26	15	0	50	27
27	15	0	50	45
28	15	0	50	27
29	15	0	50	54
30	15	0	50	45
31	15	0	70	54
32	15	0	70	45
33	15	0	70	27
34	15	0	70	54
35	15	0	70	36
36	15	0	50	45
37	15	0	50	45
38	15	0	70	54
39	15	0	50	54
0	16	0	70	36
1	16	0	50	27
2	16	0	70	54
3	16	0	50	54
4	16	0	70	36
5	16	0	50	45
6	16	0	70	27
7	16	0	50	36
8	16	0	70	36
9	16	0	70	27
10	16	0	50	36
11	16	0	70	27
12	16	0	70	54
13	16	0	50	54
14	16	0	50	27
15	16	0	50	45
16	16	0	70	36
17	16	0	70	45
18	16	0	50	54
19	16	0	70	27
20	16	0	70	36
21	16	0	50	45
22	16	0	70	45
23	16	0	70	45
24	16	0	70	54
25	16	0	70	45
26	16	0	50	36
27	16	0	70	36
28	16	0	50	54
29	16	0	50	45
30	16	0	70	36
31	16	0	50	45
32	16	0	70	45
33	16	0	70	27
34	16	0	50	36
35	16	0	70	27
36	16	0	50	36
37	16	0	50	45
38	16	0	70	27
39	16	0	50	54
0	17	0	70	36
1	17	0	50	54
2	17	0	50	36
3	17	0	50	54
4	17	0	70	54
5	17	0	70	54
6	17	0	50	36
7	17	0	50	36
8	17	0	70	45
9	17	0	70	27
10	17	0	70	36
11	17	0	70	36
12	17	0	50	45
13	17	0	50	54
14	17	0	50	36
15	17	0	70	45
16	17	0	70	36
17	17	0	50	45
18	17	0	70	36
19	17	0	70	27
20	17	0	70	36
21	17	0	50	45
22	17	0	70	27
23	17	0	70	45
24	17	0	70	45
25	17	0	70	27
26	17	0	70	36
27	17	0	70	36
28	17	0	50	36
29	17	0	70	45
30	17	0	70	27
31	17	0	50	36
32	17	0	70	36
33	17	0	50	27
34	17	0	70	54
35	17	0	50	45
36	17	0	50	27
37	17	0	70	45
38	17	0	70	45
39	17	0	50	36
0	18	0	50	27
1	18	0	50	54
2	18	0	50	45
3	18	0	50	45
4	18	0	50	27
5	18	0	50	27
6	18	0	70	27
7	18	0	50	27
8	18	0	50	36
9	18	0	50	27
10	18	0	50	27
11	18	0	50	45
12	18	0	50	27
13	18	0	50	27
14	18	0	70	27
15	18	0	50	27
16	18	0	50	36
17	18	0	50	27
18	18	0	50	27
19	18	0	50	45
20	18	0	50	27
21	18	0	50	27
22	18	0	70	27
23	18	0	50	27
24	18	0	50	36
25	18	0	50	27
26	18	0	50	27
27	18	0	50	45
28	18	0	50	27
29	18	0	50	27
30	18	0	70	27
31	18	0	50	27
32	18	0	50	36
33	18	0	50	27
34	18	0	50	27
35	18	0	50	45
36	18	0	50	27
37	18	0	50	27
38	18	0	70	27
39	18	0	50	27
0	19	0	50	36
1	19	0	50	27
2	19	0	50	27
3	19	0	50	45
4	19	0	50	27
5	19	0	50	27
6	19	0	70	27
7	19	0	50	27
8	19	0	50	36
9	19	0	50	27
10	19	0	50	27
11	19	0	50	45
12	19	0	50	27
13	19	0	50	27
14	19	0	70	27
15	19	0	50	27
16	19	0	50	36
17	19	0	50	27
18	19	0	50	27
19	19	0	50	45
20	19	0	50	27
21	19	0	50	27
22	19	0	70	27
23	19	0	50	27
24	19	0	50	36
25	19	0	50	27
26	19	0	50	27
27	19	0	50	45
28	19	0	50	27
29	19	0	50	27
30	19	0	70	27
31	19	0	50	27
32	19	0	50	36
33	19	0	50	27
34	19	0	50	27
35	19	0	50	45
36	19	0	50	27
37	19	0	50	27
38	19	0	70	27
39	19	0	50	27
0	20	0	50	36
1	20	0	50	27
2	20	0	50	27
3	20	0	50	45
4	20	0	50	27
5	20	0	50	27
6	20	0	70	27
7	20	0	50	27
8	20	0	50	36
9	20	0	50	27
10	20	0	50	27
11	20	0	50	45
12	20	0	50	27
13	20	0	50	54
14	20	0	50	45
15	20	0	70	54
16	20	0	70	45
17	20	0	70	27
18	20	0	70	54
19	20	0	70	36
20	20	0	50	45
21	20	0	50	45
22	20	0	70	54
23	20	0	50	54
24	20	0	70	36
25	20	0	50	27
26	20	0	70	54
27	20	0	50	54
28	20	0	70	36
29	20	0	50	45
30	20	0	70	27
31	20	0	50	36
32	20	0	70	36
33	20	0	70	27
34	20	0	50	36
35	20	0	70	36
36	20	0	50	27
37	20	0	70	45
38	20	0	70	27
39	20	0	70	54
0	21	0	70	36
1	21	0	70	36
2	21	0	70	36
3	21	0	70	54
4	21	0	70	27
5	21	0	50	45
6	21	0	70	45
7	21	0	50	45
8	21	0	70	36
9	21	0	70	45
10	21	0	70	54
11	21	0	70	27
12	21	0	70	36
13	21	0	70	45
14	21	0	70	54
15	21	0	70	27
16	21	0	70	45
17	21	0	70	36
18	21	0	50	36
19	21	0	70	54
20	21	0	50	36
21	21	0	50	54
22	21	0	50	54
23	21	0	50	27
24	21	0	70	54
25	21	0	50	45
26	21	0	50	36
27	21	0	50	45
28	21	0	50	36
29	21	0	70	45
30	21	0	70	36
31	21	0	70	27
32	21	0	70	45
33	21	0	50	45
34	21	0	70	54
35	21	0	50	54
36	21	0	70	45
37	21	0	50	45
38	21	0	70	45
39	21	0	70	45
0	22	0	70	54
1	22	0	70	45
2	22	0	50	36
3	22	0	50	54
4	22	0	50	36
5	22	0	50	45
6	22	0	70	54
7	22	0	50	54
8	22	0	70	45
9	22	0	70	27
10	22	0	50	54
11	22	0	50	45
12	22	0	50	54
13	22	0	70	54
14	22	0	50	45
15	22	0	70	27
16	22	0	70	54
17	22	0	70	27
18	22	0	70	36
19	22	0	50	54
20	22	0	50	45
21	22	0	50	54
22	22	0	70	54
23	22	0	50	36
24	22	0	70	36
25	22	0	50	27
26	22	0	50	54
27	22	0	50	45
28	22	0	50	36
29	22	0	70	45
30	22	0	70	27
31	22	0	50	36
32	22	0	70	36
33	22	0	70	27
34	22	0	50	45
35	22	0	50	27
36	22	0	70	45
37	22	0	70	27
38	22	0	70	27
39	22	0	50	27
0	23	0	50	36
1	23	0	50	27
2	23	0	50	27
3	23	0	50	45
4	23	0	50	27
5	23	0	50	27
6	23	0	70	27
7	23	0	50	27
8	23	0	50	36
9	23	0	50	27
10	23	0	50	27
11	23	0	50	45
12	23	0	50	27
13	23	0	50	27
14	23	0	70	27
15	23	0	50	27
16	23	0	50	36
17	23	0	50	27
18	23	0	50	27
19	23	0	50	45
20	23	0	50	27
21	23	0	50	27
22	23	0	70	27
23	23	0	50	27
24	23	0	50	36
25	23	0	50	27
26	23	0	50	27
27	23	0	50	45
28	23	0	50	27
29	23	0	50	27
30	23	0	70	27
31	23	0	50	27
32	23	0	50	36
33	23	0	50	27
34	23	0	50	27
35	23	0	50	45
36	23	0	50	27
37	23	0	50	27
38	23	0	70	27
39	23	0	50	27
0	24	0	50	36
1	24	0	50	27
2	24	0	50	27
3	24	0	50	45
4	24	0	50	27
5	24	0	50	27
6	24	0	70	27
7	24	0	50	27
8	24	0	50	36
9	24	0	50	27
10	24	0	50	27
11	24	0	50	45
12	24	0	50	27
13	24	0	50	27
14	24	0	70	27
15	24	0	50	27
16	24	0	50	36
17	24	0	50	27
18	24	0	50	27
19	24	0	50	45
20	24	0	50	27
21	24	0	50	27
22	24	0	70	27
23	24	0	50	27
24	24	0	50	36
25	24	0	50	27
26	24	0	50	27
27	24	0	50	45
28	24	0	50	27
29	24	0	50	27
30	24	0	70	27
31	24	0	50	27
32	24	0	50	36
33	24	0	50	27
34	24	0	50	27
35	24	0	50	45
36	24	0	50	27
37	24	0	50	27
38	24	0	70	27
39	24	0	50	27
0	25	0	50	36
1	25	0	50	27
2	25	0	50	36
3	25	0	70	36
4	25	0	50	54
5	25	0	70	54
6	25	0	50	45
7	25	0	50	54
8	25	0	70	45
9	25	0	70	36
10	25	0	50	36
11	25	0	50	54
12	25	0	70	36
13	25	0	70	45
14	25	0	70	27
15	25	0	50	54
16	25	0	70	36
17	25	0	70	45
18	25	0	70	36
19	25	0	50	45
20	25	0	50	27
21	25	0	70	45
22	25	0	70	45
23	25	0	50	27
24	25	0	70	45
25	25	0	70	27
26	25	0	70	54
27	25	0	70	27
28	25	0	70	27
29	25	0	70	45
30	25	0	70	27
31	25	0	50	54
32	25	0	70	36
33	25	0	50	54
34	25	0	50	36
35	25	0	50	54
36	25	0	70	36
37	25	0	70	54
38	25	0	70	27
39	25	0	70	36
0	26	0	70	45
1	26	0	50	36
2	26	0	50	54
3	26	0	50	45
4	26	0	70	54
5	26	0	50	54
6	26	0	50	45
7	26	0	70	45
8	26	0	70	36
9	26	0	50	45
10	26	0	70	36
11	26	0	70	36
12	26	0	50	54
13	26	0	50	45
14	26	0	70	36
15	26	0	70	45
16	26	0	70	36
17	26	0	70	45
18	26	0	70	36
19	26	0	70	54
20	26	0	50	45
21	26	0	70	45
22	26	0	70	27
23	26	0	50	54
24	26	0	70	36
25	26	0	50	27
26	26	0	50	54
27	26	0	70	36
28	26	0	50	54
29	26	0	50	45
30	26	0	70	36
31	26	0	50	45
32	26	0	70	45
33	26	0	70	36
34	26	0	70	36
35	26	0	50	45
36	26	0	70	54
37	26	0	50	54
38	26	0	50	36
39	26	0	70	45
0	27	0	70	36
1	27	0	50	45
2	27	0	70	36
3	27	0	70	36
4	27	0	50	54
5	27	0	50	45
6	27	0	70	36
7	27	0	50	45
8	27	0	70	45
9	27	0	70	36
10	27	0	70	36
11	27	0	50	45
12	27	0	70	54
13	27	0	50	45
14	27	0	70	27
15	27	0	50	54
16	27	0	70	36
17	27	0	50	54
18	27	0	50	36
19	27	0	50	54
20	27	0	50	36
21	27	0	50	45
22	27	0	70	54
23	27	0	50	54
24	27	0	70	45
25	27	0	70	36
26	27	0	70	36
27	27	0	50	45
28	27	0	70	36
29	27	0	50	54
30	27	0	50	36
31	27	0	70	45
32	27	0	70	36
33	27	0	50	45
34	27	0	70	36
35	27	0	50	54
36	27	0	50	36
37	27	0	50	45
38	27	0	70	54
39	27	0	50	54
0	28	0	70	45
1	28	0	70	36
2	28	0	70	36
3	28	0	50	45
4	28	0	70	36
5	28	0	50	45
6	28	0	70	27
7	28	0	50	54
8	28	0	70	36
9	28	0	50	54
10	28	0	50	36
11	28	0	70	27
12	28	0	70	36
13	28	0	50	54
14	28	0	50	27
15	28	0	70	54
16	28	0	70	45
17	28	0	70	36
18	28	0	70	36
19	28	0	50	45
20	28	0	70	36
21	28	0	50	54
22	28	0	50	45
23	28	0	50	45
24	28	0	70	36
25	28	0	70	27
26	28	0	70	36
27	28	0	50	45
28	28	0	50	27
29	28	0	70	45
30	28	0	70	27
31	28	0	50	54
32	28	0	70	36
33	28	0	50	27
34	28	0	50	54
35	28	0	50	54
36	28	0	50	27
37	28	0	70	27
38	28	0	50	36
39	28	0	70	36
0	29	0	50	36
1	29	0	50	27
2	29	0	50	27
3	29	0	50	45
4	29	0	50	27
5	29	0	50	27
6	29	0	70	27
7	29	0	50	27
8	29	0	50	36
9	29	0	50	27
10	29	0	50	27
11	29	0	50	45
12	29	0	50	27
13	29	0	50	27
14	29	0	70	27
15	29	0	50	27
16	29	0	50	36
17	29	0	50	27
18	29	0	50	27
19	29	0	50	45
20	29	0	50	27
21	29	0	50	27
22	29	0	70	27
23	29	0	50	27
24	29	0	50	36
25	29	0	50	27
26	29	0	50	27
27	29	0	50	45
28	29	0	50	27
29	29	0	50	27
30	29	0	70	27
31	29	0	50	27
32	29	0	50	36
33	29	0	50	27
34	29	0	50	27
35	29	0	50	45
36	29	0	50	27
37	29	0	50	27
38	29	0	70	27
39	29	0	50	27
0	30	0	50	36
1	30	0	50	27
2	30	0	50	27
3	30	0	50	45
4	30	0	50	27
5	30	0	50	27
6	30	0	70	27
7	30	0	50	27
8	30	0	50	36
9	30	0	50	27
10	30	0	50	27
11	30	0	50	45
12	30	0	50	27
13	30	0	50	27
14	30	0	70	27
15	30	0	50	27
16	30	0	50	36
17	30	0	50	27
18	30	0	50	36
19	30	0	70	36
20	30	0	50	54
21	30	0	70	54
22	30	0	50	45
23	30	0	50	54
24	30	0	70	45
25	30	0	70	36
26	30	0	50	36
27	30	0	50	54
28	30	0	70	36
29	30	0	70	45
30	30	0	70	27
31	30	0	50	54
32	30	0	70	36
33	30	0	70	45
34	30	0	70	36
35	30	0	50	45
36	30	0	50	27
37	30	0	70	45
38	30	0	70	45
39	30	0	50	27
0	31	0	70	36
1	31	0	70	54
2	31	0	50	36
3	31	0	70	54
4	31	0	70	36
5	31	0	70	54
6	31	0	50	36
7	31	0	70	54
8	31	0	70	45
9	31	0	50	54
10	31	0	50	54
11	31	0	70	27
12	31	0	70	36
13	31	0	70	45
14	31	0	70	54
15	31	0	70	27
16	31	0	70	45
17	31	0	50	36
18	31	0	70	36
19	31	0	70	45
20	31	0	70	36
21	31	0	70	54
22	31	0	50	45
23	31	0	50	36
24	31	0	70	45
25	31	0	50	45
26	31	0	50	54
27	31	0	50	45
28	31	0	50	36
29	31	0	70	45
30	31	0	70	36
31	31	0	70	27
32	31	0	70	36
33	31	0	70	54
34	31	0	50	36
35	31	0	70	54
36	31	0	70	36
37	31	0	70	45
38	31	0	70	45
39	31	0	50	45
0	32	0	70	36
1	32	0	70	45
2	32	0	70	54
3	32	0	70	27
4	32	0	70	54
5	32	0	70	54
6	32	0	50	36
7	32	0	70	36
8	32	0	70	36
9	32	0	70	36
10	32	0	70	36
11	32	0	70	54
12	32	0	70	27
13	32	0	50	54
14	32	0	50	27
15	32	0	70	27
16	32	0	70	45
17	32	0	70	45
18	32	0	70	36
19	32	0	70	36
20	32	0	50	54
21	32	0	70	54
22	32	0	50	45
23	32	0	70	27
24	32	0	70	45
25	32	0	50	45
26	32	0	70	36
27	32	0	50	45
28	32	0	50	27
29	32	0	70	54
30	32	0	50	45
31	32	0	50	45
32	32	0	70	36
33	32	0	70	27
34	32	0	70	36
35	32	0	50	45
36	32	0	50	27
37	32	0	70	45
38	32	0	70	27
39	32	0	50	54
0	33	0	70	36
1	33	0	50	27
2	33	0	50	54
3	33	0	50	54
4	33	0	50	27
5	33	0	70	27
6	33	0	50	36
7	33	0	70	36
8	33	0	50	36
9	33	0	50	27
10	33	0	50	27
11	33	0	50	45
12	33	0	50	27
13	33	0	50	27
14	33	0	70	27
15	33	0	50	27
16	33	0	50	36
17	33	0	50	27
18	33	0	50	27
19	33	0	50	45
20	33	0	50	27
21	33	0	50	27
22	33	0	70	27
23	33	0	50	27
24	33	0	50	36
25	33	0	50	27
26	33	0	50	27
27	33	0	50	45
28	33	0	50	27
29	33	0	50	27
30	33	0	70	27
31	33	0	50	27
32	33	0	50	36
33	33	0	50	27
34	33	0	50	27
35	33	0	50	45
36	33	0	50	27
37	33	0	50	27
38	33	0	70	27
39	33	0	50	27
0	34	0	50	36
1	34	0	50	27
2	34	0	50	27
3	34	0	50	45
4	34	0	50	27
5	34	0	50	27
6	34	0	70	27
7	34	0	50	27
8	34	0	50	36
9	34	0	50	27
10	34	0	50	27
11	34	0	50	45
12	34	0	50	27
13	34	0	50	27
14	34	0	70	27
15	34	0	50	27
16	34	0	50	36
17	34	0	50	27
18	34	0	50	27
19	34	0	50	45
20	34	0	50	27
21	34	0	50	27
22	34	0	70	27
23	34	0	50	27
24	34	0	50	36
25	34	0	50	27
26	34	0	50	27
27	34	0	50	45
28	34	0	50	27
29	34	0	50	27
30	34	0	70	27
31	34	0	50	27
32	34	0	50	36
33	34	0	50	27
34	34	0	50	27
35	34	0	50	45
36	34	0	50	27
37	34	0	50	27
38	34	0	70	27
39	34	0	50	27
